# this table describes the count for each observation concept in OBSERVATION_FACTS.txt ##
cpt,count
ICD9:173.7,34
ICD9:669.13,34
MDCTN:68094049458|ADS,34
MDCTN:63824005634|ADS,34
ICD10:H02.846,34
MDCTN:57896087401|ADS,34
CPT:64633,34
MDCTN:52959059930|ADS,34
CPT:74300,34
ICD10:O23.41,34
MDCTN:63629433701|ADS,34
MDCTN:96619035539|ADS,34
ICD10:C82.91,34
ICD9:945.25,34
MDCTN:67253014010|ADS,34
ICD9:788.65,34
MDCTN:00186504082|ADS,34
ICD10:S72.92XA,34
MDCTN:46703008901|ADS,34
MDCTN:61314014415|ADS,34
MDCTN:27015,34
MDCTN:60429070612|ADS,34
MDCTN:68012010430|ADS,34
CPT:11404,34
MDCTN:125462,34
MDCTN:00206885416|ADS,34
MDCTN:00074300590|ADS,34
MDCTN:00781532531|ADS,34
CPT:11642,34
MDCTN:4080070403,34
MDCTN:37640,34
E11.621,34
MDCTN:76780,34
ICD10:C43.71,34
MDCTN:54868598601|ADS,34
MDCTN:00781208102|ADS,34
MDCTN:87701084962|ADS,34
MDCTN:400017,34
ICD10:H25.812,34
MDCTN:55513002104|ADS,34
MDCTN:21695042104|ADS,34
MDCTN:37205006872|ADS,34
ICD9:878.0,34
MDCTN:00088216030|ADS,34
ICD10:S42.351D,34
MDCTN:00078060751|ADS,34
MDCTN:60258000601|ADS,34
C18.9,34
MDCTN:54868596801|ADS,34
CPT:31254,34
MDCTN:54868056400|ADS,34
ICD9:143.9,34
ICD10:S83.207D,34
ICD9:304.33,34
ICD9:E930.9,34
MDCTN:54868373500|ADS,34
ICD9:776.4,34
MDCTN:168722,34
MDCTN:60432065104|ADS,34
ICD9:775.6,34
MDCTN:68071200603|ADS,34
DEPT|1050465013001|EPIC,34
MDCTN:00085138401|ADS,34
MDCTN:68387093030|ADS,34
MDCTN:54569474200|ADS,34
ICD10:C02.1,34
MDCTN:54868442800|ADS,34
MDCTN:2951,34
LOINC:41480-5,34
MDCTN:11845016011|ADS,34
MDCTN:129586,34
ICD9:695.10,34
MDCTN:54868457800|ADS,34
ICD10:J31.2,34
MDCTN:54569547400|ADS,34
MDCTN:44514046590|ADS,34
MDCTN:66267046860|ADS,34
ICD10:T85.9XXA,34
ICD10:Z16.11,34
MDCTN:129288,34
ICD9:789.69,34
CPT:99477,34
MDCTN:38072,34
ICD9:344.01,34
CPT:99335,34
ICD9:29.11,34
ICD9:194.4,34
CPT:61070,34
ICD9:54.97,34
CPT:75574,34
CPT:36217,34
ICD9:588.9,34
HCPCS:G8987,34
MDCTN:43723,34
LOINC:47994-9,34
MDCTN:55513054610|ADS,34
MDCTN:00113060462|ADS,34
ICD10:E83.118,34
MDCTN:70074056588|ADS,34
MDCTN:97245,34
MDCTN:6297,34
MDCTN:24164,34
MDCTN:50474059866|ADS,34
MDCTN:00002871591|ADS,34
MDCTN:41163046946|ADS,34
MDCTN:60793086001|ADS,34
ICD9:739.1,34
MDCTN:62037084920|ADS,34
MDCTN:14983,34
CPT:71110,34
MDCTN:68387091030|ADS,34
ICD10:30233S1,34
CPT:22552,34
DEPT|1061031421001|EPIC,34
ICD10:C86.5,34
ICD9:83.65,34
ICD9:483.8,34
ICD10:H43.822,34
MDCTN:00074612290|ADS,34
ICD9:34.20,34
ICD9:35.24,34
MDCTN:10363,34
ICD10:H18.52,34
MDCTN:49884009303|ADS,34
MDCTN:24208063211|ADS,34
ICD10:S42.201S,34
ICD10:H18.231,34
MDCTN:54868486600|ADS,34
MDCTN:96295011831|ADS,34
ICD9:721.41,34
LOINC:38552-6,34
ICD10:W10.9XXA,34
MDCTN:10135012601|ADS,34
ICD9:49.39,34
MDCTN:24910,34
MDCTN:19458800401|ADS,34
ICD10:N60.32,34
ICD10:0Y6N0Z9,34
LOINC:2609-6,34
ICD10:R97.1,34
ICD9:295.40,34
MDCTN:54868302300|ADS,34
MDCTN:66288510001|ADS,34
LOINC:48398-2,34
MDCTN:00409653102|ADS,34
MDCTN:00496079904|ADS,34
ICD10:I69.898,34
MDCTN:43900093338|ADS,34
MDCTN:50428717913|ADS,34
MDCTN:00555901858|ADS,34
MDCTN:65862025047|ADS,34
ICD10:T86.40,34
ICD10:M96.843,34
MDCTN:52959018401|ADS,34
ICD9:053.0,34
MDCTN:29868,33
ICD10:0WCG0ZZ,33
CPT:37211,33
ICD9:V91.02,33
ICD9:345.61,33
ICD10:4A1134G,33
ICD10:R00.8,33
ICD10:H60.93,33
CPT:47001,33
ICD10:G23.9,33
ICD9:360.41,33
ICD9:654.61,33
ICD10:B34.2,33
MDCTN:9635,33
MDCTN:40736,33
CPT:57100,33
MDCTN:9702,33
ICD10:N76.89,33
ICD10:C79.40,33
ICD10:H40.1223,33
MDCTN:00078035752|ADS,33
MDCTN:162855,33
HCPCS:J2150,33
ICD9:301.20,33
MDCTN:9334,33
CPT:57522,33
ICD10:S39.91XA,33
ICD10:S82.62XA,33
ICD10:R89.6,33
DEPT|1030344000001|EPIC,33
CPT:33948,33
ICD9:648.31,33
ICD9:415.0,33
ICD10:B41B1ZZ,33
ICD10:S32.049A,33
ICD9:756.89,33
MDCTN:40840957,33
HCPCS:J1950,33
ICD9:99.22,33
MDCTN:40849356,33
ICD9:414.19,33
ICD10:T25.311A,33
ICD10:M21.761,33
ICD10:027V3ZZ,33
ICD9:379.16,33
ICD10:M67.432,33
CPT:28805,33
ICD10:T82.510A,33
ICD10:T40.605S,33
MDCTN:63323027205|ADS,33
MDCTN:4561,33
MDCTN:37000002404|ADS,33
MDCTN:31733,33
ICD9:371.52,33
ICD9:229.8,33
MDCTN:4238,33
DEPT|1041293001017|EPIC,33
ICD10:K92.9,33
ICD10:M70.20,33
CPT:73530,33
ICD10:R36.9,33
ICD9:641.11,33
A41.51,33
ICD10:T31.22,33
ICD10:T31.10,33
ICD9:71.11,33
MDCTN:173336,33
CPT:19371,33
ICD10:D72.818,33
ICD9:133.8,33
DEPT|1046329001001|EPIC,33
ICD10:O36.80X0,33
CPT:93657,33
CPT:20612,33
ICD10:0FPB8DZ,33
ICD10:M35.02,33
ICD10:H65.20,33
ICD10:R68.13,33
ICD10:M85.832,33
ICD10:Q76.1,33
ICD9:366.02,33
HCPCS:J9060,33
ICD9:948.30,33
CPT:15365,33
ICD10:0DTJ0ZZ,33
ICD10:N39.8,33
MDCTN:128264,33
ICD10:I82.439,33
ICD9:913.4,33
ICD10:I82.602,33
ICD10:I77.72,33
ICD9:423.0,33
CPT:25111,33
MDCTN:76393,33
ICD10:S92.901A,33
ICD9:201.58,33
ICD9:788.38,33
CPT:11047,33
MDCTN:27016,33
MDCTN:27054,33
ICD9:372.06,33
MDCTN:400216,33
ICD10:S72.009S,33
MDCTN:125228,33
ICD10:S79.922A,33
ICD10:T82.398A,33
CPT:35820,33
MDCTN:37044,33
ICD10:S14.105A,33
ICD9:388.9,33
ICD10:M85.68,33
DEPT|1010323001001|EPIC,33
ICD10:O42.92,33
MDCTN:37812,33
ICD9:E932.3,33
ICD10:K80.42,33
ICD10:B96.6,33
CPT:31588,33
CPT:41100,33
ICD9:438.6,33
ICD10:Z43.5,33
MDCTN:00603396821|ADS,33
CPT:90765,33
ICD10:M10.031,33
ICD9:765.25,33
ICD9:716.92,33
ICD10:0JBQ0ZZ,33
CPT:99382,33
CPT:36012,33
ICD9:873.20,33
ICD10:H93.293,33
ICD9:442.89,33
ICD10:G44.321,33
ICD9:692.89,33
ICD9:643.21,33
ICD10:S96.912A,33
ICD9:441.5,33
ICD9:191.1,33
MDCTN:40849632,33
CPT:71022,33
CPT:46050,33
ICD10:S32.401D,33
ICD10:Z85.238,33
LOINC:3232-6,33
ICD9:V45.87,33
ICD10:G44.029,33
MDCTN:97371,33
MDCTN:51079074720|ADS,33
ICD9:E950.0,33
HCPCS:G8397,33
MDCTN:38637,33
ICD10:027F3ZZ,33
ICD10:O35.1XX1,33
ICD9:820.20,33
MDCTN:34445,33
CLIN|63A|ADS,33
ICD9:84.71,33
ICD9:253.7,33
MDCTN:93035,33
MDCTN:126502,33
ICD10:M23.51,33
ICD9:49.46,33
ICD9:01.24,33
ICD9:01.31,33
CPT:91299,33
ICD10:M23.90,33
MDCTN:29099,33
ICD9:789.0,33
ICD10:I70.299,33
MDCTN:180455,33
MDCTN:1446,33
ICD10:O11.3,33
ICD10:O11.2,33
ICD9:295.35,33
DEPT|1070078355227|EPIC,33
MDCTN:1649,33
MDCTN:900002,33
ICD10:Z89.029,33
ICD10:S22.019A,33
ICD10:S70.12XA,33
MDCTN:179609,33
MDCTN:19474,33
LOINC:30541-7,32
MDCTN:00406112101|ADS,32
MDCTN:00378180501|ADS,32
CPT:37187,32
ICD10:T82.518A,32
MDCTN:00555034502|ADS,32
ICD10:T50.905D,32
MDCTN:88550,32
MDCTN:15330018801|ADS,32
MDCTN:00904053061|ADS,32
MDCTN:68387049101|ADS,32
LOINC:30540-9,32
MDCTN:87701006678|ADS,32
ICD9:79.39,32
MDCTN:79854000260|ADS,32
ICD10:T82.591A,32
MDCTN:68030323102|ADS,32
MDCTN:55289014512|ADS,32
ICD10:S83.92XA,32
ICD10:Z13.88,32
DEPT|1070000000089|EPIC,32
ICD9:60.5,32
MDCTN:40089,32
MDCTN:70074059678|ADS,32
ICD9:786.01,32
ICD10:G56.10,32
MDCTN:54868577200|ADS,32
MDCTN:113520,32
ICD10:O35.0XX0,32
ICD9:276.61,32
MDCTN:68387017001|ADS,32
ICD9:596.4,32
ICD10:I61.0,32
CPT:33207,32
MDCTN:88705,32
ICD10:M24.573,32
MDCTN:12843010605|ADS,32
DEPT|1060000000058|EPIC,32
MDCTN:64764067730|ADS,32
MDCTN:25074,32
MDCTN:62037083920|ADS,32
CLIN|23A|ADS,32
MDCTN:40810718,32
CPT:57410,32
MDCTN:62756043288|ADS,32
ICD9:746.6,32
MDCTN:68001000300|ADS,32
CPT:33641,32
ICD10:M1A.39X1,32
ICD10:S02.2XXB,32
ICD9:795.82,32
ICD9:795.89,32
ICD10:S52.571D,32
CPT:43268,32
MDCTN:51079065120|ADS,32
ICD9:610.4,32
ICD10:S81.809A,32
MDCTN:45802005003|ADS,32
ICD9:85.54,32
MDCTN:58864085930|ADS,32
ICD10:M23.203,32
ICD9:12.87,32
MDCTN:55289095479|ADS,32
K74.60,32
ICD9:673.23,32
CPT:92550,32
MDCTN:9116,32
ICD9:751.3,32
MDCTN:35500,32
MDCTN:127507,32
MDCTN:00004028022|ADS,32
MDCTN:63323050830|ADS,32
MDCTN:40840680,32
MDCTN:65862008105|ADS,32
MDCTN:68462033290|ADS,32
MDCTN:59011075104|ADS,32
MDCTN:40849380,32
MDCTN:63032003150|ADS,32
CPT:77373,32
ICD9:864.15,32
MDCTN:49348087410|ADS,32
MDCTN:408007886,32
MDCTN:00074431730|ADS,32
ICD9:57.0,32
MDCTN:59762491003|ADS,32
ICD9:380.14,32
LOINC:30191-1,32
ICD10:G40.301,32
ICD9:331.19,32
CPT:38242,32
ICD10:H20.13,32
ICD9:796.6,32
ICD10:0F9030Z,32
CPT:53899,32
MDCTN:40840477,32
ICD9:89.52,32
CPT:28725,32
MDCTN:00078032705|ADS,32
MDCTN:54868495600|ADS,32
MDCTN:41691,32
ICD10:N47.8,32
MDCTN:81131077917|ADS,32
ICD9:327.8,32
MDCTN:00078052687|ADS,32
ICD10:M48.50XD,32
MDCTN:87701083455|ADS,32
ICD10:M19.029,32
MDCTN:4722,32
MDCTN:00088111330|ADS,32
LOINC:17898-8,32
MDCTN:54868157200|ADS,32
MDCTN:00310010110|ADS,32
LOINC:51413-3,32
ICD9:346.01,32
ICD10:C44.729,32
LOINC:14628-2,32
MDCTN:54868328000|ADS,32
ICD10:T37.5X5A,32
MDCTN:50924038110|ADS,32
MDCTN:99844,32
MDCTN:60429018805|ADS,32
ICD10:D49.89,32
ICD10:T63.91XD,32
MDCTN:00206886102|ADS,32
ICD9:420.91,32
MDCTN:465,32
MDCTN:36495,32
MDCTN:63629338003|ADS,32
MDCTN:49884030652|ADS,32
ICD10:H54.3,32
ICD9:665.72,32
MDCTN:00677078405|ADS,32
ICD9:312.30,32
MDCTN:87701013394|ADS,32
MDCTN:26688,32
MDCTN:67618010610|ADS,32
ICD9:567.31,32
ICD10:S05.02XD,32
MDCTN:49614062278|ADS,32
MDCTN:00172731146|ADS,32
MDCTN:163051,32
MDCTN:163060,32
ICD9:V04.0,32
MDCTN:49999037130|ADS,32
ICD10:0W9940Z,32
ICD10:Z19.2,32
MDCTN:8165,32
MDCTN:61314029405|ADS,32
MDCTN:00069227030|ADS,32
ICD10:G52.9,32
CPT:93650,32
ICD10:T84.498A,32
ICD9:278.8,32
CPT:20670,32
ICD10:F17.213,32
ICD10:G57.72,32
MDCTN:00049345019|ADS,32
MDCTN:47469004409|ADS,32
MDCTN:00054429731|ADS,32
MDCTN:49735018262|ADS,32
MDCTN:00005356534|ADS,32
ICD9:053.29,32
ICD10:S42.035D,32
MDCTN:00182125201|ADS,32
ICD10:R68.12,32
ICD10:L89.324,32
MDCTN:17018,32
ICD10:Z77.098,32
MDCTN:54868424400|ADS,32
MDCTN:54868415002|ADS,32
ICD10:L89.612,32
ICD9:997.91,32
MDCTN:108812,32
ICD10:G96.8,32
ICD10:A60.1,32
ICD9:27.49,32
ICD10:T82.867S,32
ICD10:S02.65XA,32
MDCTN:24385032178|ADS,32
ICD10:S01.81XD,32
MDCTN:177182,32
ICD10:S82.302D,32
LOINC:3066-8,32
CPT:5010F,32
DEPT|1070100375001|EPIC,32
MDCTN:169182,32
ICD10:S72.90XA,32
CPT:64611,32
ICD9:04.49,32
MDCTN:59630065860|ADS,32
ICD10:G90.8,32
ICD10:O24.429,32
ICD9:923.8,32
CPT:64644,32
MDCTN:63739016510|ADS,32
MDCTN:65649030141|ADS,32
ICD9:945.22,32
ICD10:H47.9,32
ICD9:274.82,32
CPT:25600,32
MDCTN:65862007424|ADS,32
ICD9:67.12,32
ICD9:788.37,32
ICD10:K81.2,32
ICD10:I63.441,32
MDCTN:68180059002|ADS,32
ICD10:I63.522,32
CPT:11041,32
CPT:11420,32
ICD9:E942.9,32
MDCTN:125641,32
ICD10:G44.41,32
ICD9:238.8,32
MDCTN:00186091706|ADS,32
ICD9:33.79,32
MDCTN:10135013201|ADS,32
MDCTN:66336091260|ADS,32
MDCTN:54868403103|ADS,32
ICD10:Q24.2,32
ICD10:F07.89,32
MDCTN:37083,32
MDCTN:00182267801|ADS,32
MDCTN:76997,32
MDCTN:27870,32
MDCTN:76836,32
LOINC:3879-4,32
ICD9:V58.71,32
ICD9:732.5,32
MDCTN:52544092054|ADS,32
ICD9:363.70,32
MDCTN:129820,32
CPT:70481,32
CPT:69424,32
MDCTN:54569618900|ADS,32
ICD9:876.0,32
ICD9:970.8,32
MDCTN:62175027241|ADS,32
ICD10:C94.6,32
ICD10:M10.371,32
MDCTN:33229,32
HCPCS:G0108,32
ICD9:V13.8,32
MDCTN:96295012324|ADS,32
MDCTN:60801000000|ADS,32
MDCTN:00093220401|ADS,32
MDCTN:101024,32
ICD10:K80.33,32
MDCTN:55289098130|ADS,32
DEPT|1011292001019|EPIC,32
ICD9:537.1,32
ICD9:289.4,32
MDCTN:54868001705|ADS,32
MDCTN:63629335903|ADS,32
ICD9:87.79,32
LOINC:2956-1,32
MDCTN:129073,32
MDCTN:68071153208|ADS,32
ICD10:N48.22,32
MDCTN:43512,32
ICD10:03CK0ZZ,32
ICD10:T17.908S,32
MDCTN:00005556719|ADS,32
ICD10:H00.029,32
MDCTN:00173060202|ADS,32
CLIN|950|ADS,32
MDCTN:50428122863|ADS,32
MDCTN:63629337903|ADS,32
MDCTN:79854016860|ADS,32
ICD10:M99.03,32
MDCTN:00087667317|ADS,32
ICD9:754.30,32
ICD10:S62.609A,32
ICD10:0Y973ZZ,32
ICD9:765.22,32
LOINC:14158-0,32
CPT:0240T,32
MDCTN:66302046760|ADS,32
ICD9:790.94,32
MDCTN:54868232700|ADS,32
MDCTN:00075291202|ADS,32
CPT:99355,32
ICD10:N99.61,32
ICD10:E09.621,32
ICD10:E09.649,32
MDCTN:112922,32
MDCTN:14262,32
MDCTN:54868450000|ADS,32
MDCTN:00310032130|ADS,32
ICD10:8E09XBZ,32
MDCTN:61553000902|ADS,32
ICD10:D17.79,32
CLIN|088|ADS,32
ICD9:535.30,32
MDCTN:60793085510|ADS,32
MDCTN:66116048930|ADS,32
MDCTN:51672200202|ADS,32
ICD10:0KB90ZZ,32
ICD9:V61.5,32
MDCTN:54868502800|ADS,32
MDCTN:00078043815|ADS,32
MDCTN:00087278831|ADS,32
MDCTN:54868543401|ADS,32
MDCTN:00603522321|ADS,32
CPT:95044,32
ICD10:M08.09,32
MDCTN:25010081356|ADS,32
MDCTN:54569472300|ADS,32
ICD10:S32.402S,32
MDCTN:00078037205|ADS,32
ICD10:Z3A.09,32
ICD10:R62.59,32
ICD10:B45.9,32
ICD10:N64.3,32
ICD9:712.33,32
DEPT|1061053416001|EPIC,32
LOINC:6266-1,32
ICD10:B5181ZZ,32
MDCTN:68682030210|ADS,32
MDCTN:87701089186|ADS,32
MDCTN:00002897101|ADS,32
MDCTN:00078040805|ADS,32
CPT:95913,32
LOINC:2350-7,32
MDCTN:58016035090|ADS,32
MDCTN:54868497000|ADS,32
MDCTN:58406044501|ADS,32
MDCTN:40841424,32
MDCTN:00186091612|ADS,32
MDCTN:66977022308|ADS,32
MDCTN:66479013611|ADS,32
MDCTN:10775,32
ICD9:20.1,32
MDCTN:00536453408|ADS,32
ICD10:J10.08,32
MDCTN:60505000808|ADS,32
MDCTN:10068,32
ICD10:Z93.59,32
ICD9:50.13,32
ICD9:V50.41,32
CPT:17272,32
MDCTN:00049234045|ADS,32
ICD10:J21.8,32
ICD10:0T788DZ,32
MDCTN:00045153010|ADS,32
MDCTN:430022,32
MDCTN:65862012601|ADS,32
ICD9:378.87,32
ICD9:780.33,32
MDCTN:83490030760|ADS,32
ICD9:863.84,32
DEPT|1050419001001|EPIC,32
ICD10:S46.819A,32
CPT:27245,32
MDCTN:49100036374|ADS,32
MDCTN:54868437901|ADS,32
ICD10:K61.3,32
ICD10:Q96.9,32
MDCTN:00904555124|ADS,32
ICD10:D04.30,31
ICD10:M25.331,31
ICD9:453.72,31
LOINC:30542-5,31
ICD10:S52.92XA,31
ICD10:M15.4,31
CPT:27818,31
ICD10:M25.775,31
MDCTN:78533,31
ICD9:752.89,31
ICD9:79.31,31
ICD9:80.86,31
ICD10:I25.721,31
ICD9:213.4,31
ICD10:T82.594D,31
MDCTN:5541,31
CPT:72196,31
MDCTN:88115,31
ICD9:443.21,31
LOINC:29893-5,31
MDCTN:5697,31
ICD10:D73.2,31
ICD9:V07.39,31
ICD10:G56.40,31
ICD10:D74.8,31
DEPT|1070000000078|EPIC,31
ICD10:C50.819,31
MDCTN:113370,31
ICD9:846.0,31
ICD10:L98.494,31
ICD9:70.77,31
ICD9:433.00,31
MDCTN:162767,31
MDCTN:39971,31
MDCTN:9963,31
CPT:57283,31
ICD10:K11.5,31
ICD10:E28.8,31
ICD9:375.30,31
ICD10:S50.02XA,31
MDCTN:9470,31
CPT:67145,31
LOINC:1992-7,31
CPT:82805,31
ICD10:M00.051,31
CPT:43450,31
MDCTN:103879,31
ICD10:07T10ZZ,31
LOINC:20496-6,31
ICD10:S72.332A,31
MDCTN:40849158,31
ICD9:905.8,31
CPT:28300,31
MDCTN:00078050883|ADS,31
CPT:92929,31
CPT:92950,31
ICD9:51.01,31
ICD9:02.41,31
ICD10:S82.201S,31
CPT:14021,31
MDCTN:408007804,31
ICD9:798.1,31
ICD9:658.13,31
ICD10:O47.9,31
ICD10:S32.009K,31
ICD9:296.51,31
ICD9:825.24,31
ICD10:M87.88,31
ICD10:F14.99,31
ICD10:C25.4,31
ICD10:B97.81,31
ICD9:307.53,31
ICD9:171.4,31
ICD9:704.41,31
ICD10:0BBC3ZX,31
ICD10:E13.42,31
MDCTN:4667,31
ICD10:D05.92,31
CPT:73020,31
ICD9:200.00,31
ICD10:M89.38,31
ICD9:371.46,31
MDCTN:00904581061|ADS,31
MDCTN:110797,31
ICD10:D60.9,31
ICD10:0S9D3ZX,31
ICD9:81.52,31
PYR:511,31
ICD10:M65.322,31
ICD9:641.13,31
ICD10:B58.89,31
ICD10:S93.432A,31
DEPT|1070011001271|EPIC,31
ICD9:V82.79,31
ICD9:713.8,31
ICD9:690.11,31
ICD10:O26.23,31
MDCTN:99496,31
MDCTN:41929,31
MDCTN:41986,31
MDCTN:122,31
MDCTN:173322,31
ICD9:22.31,31
ICD9:614.3,31
MDCTN:22486,31
ICD10:T46.6X1A,31
CPT:19285,31
ICD9:625.70,31
MDCTN:63629131909|ADS,31
ICD9:277.9,31
MDCTN:163486,31
ICD9:130.2,31
ICD10:M40.205,31
CPT:20694,31
CPT:44640,31
ICD10:G57.32,31
ICD10:K43.3,31
MDCTN:50458035001|ADS,31
ICD9:86.62,31
ICD10:0DTN0ZZ,31
ICD10:0QSH04Z,31
ICD9:611.83,31
MDCTN:32933,31
MDCTN:95838,31
HCPCS:J9250,31
CPT:29877,31
LOINC:30551-6,31
ICD10:T79.8XXA,31
ICD10:I82.5Y1,31
MDCTN:32442,31
MDCTN:27308,31
CPT:64634,31
CPT:64613,31
ICD9:84.3,31
ICD10:O24.424,31
MDCTN:121149,31
ICD10:T88.8XXD,31
ICD9:333.82,31
ICD10:C82.08,31
MDCTN:91448,31
ICD9:249.41,31
CPT:50546,31
ICD10:F91.8,31
ICD10:00HU33Z,31
DEPT|1070118322146|EPIC,31
ICD10:H04.202,31
ICD10:S12.500D,31
MDCTN:50111030803|ADS,31
ICD10:I89.9,31
ICD9:237.9,31
CPT:11441,31
ICD9:642.43,31
ICD10:G93.81,31
ICD10:R20.3,31
ICD9:965.8,31
DEPT|1070011372100|EPIC,31
CPT:84478,31
MDCTN:125267,31
ICD10:I88.0,31
MDCTN:7034,31
ICD9:474.9,31
MDCTN:27621,31
ICD9:V90.9,31
ICD9:941.00,31
ICD10:0B998ZX,31
ICD10:S14.109A,31
MDCTN:130967,31
ICD10:S12.000A,31
ICD9:651.01,31
ICD9:E936.3,31
ICD10:0B9B8ZZ,31
ICD10:S52.302A,31
ICD9:480.1,31
LOINC:5255-5,31
ICD9:240.0,31
ICD9:97.71,31
ICD9:779.3,31
ICD10:K80.60,31
ICD10:S83.206A,31
ICD10:H91.21,31
ICD9:00.50,31
ICD9:00.70,31
HCPCS:G0416,31
ICD10:M11.231,31
LOINC:3096-5,31
Z01.818,31
ICD10:I87.303,31
MDCTN:105007,31
DEPT|1070000000060|EPIC,31
ICD10:4A0HXCZ,31
ICD10:H71.90,31
ICD9:14.73,31
ICD9:426.54,31
ICD10:S00.91XA,31
ICD10:H47.033,31
MDCTN:178579,31
ICD9:282.0,31
CPT:90808,31
ICD9:V53.91,31
ICD10:T79.A12A,31
ICD9:813.81,31
ICD10:K94.39,31
MDCTN:2506,31
ICD9:368.15,31
ICD9:789.63,31
CLIN|575|ADS,31
MDCTN:77667,31
ICD10:C49.5,31
DEPT|1070080345027|EPIC,31
ICD10:0T9330Z,31
ICD10:P91.60,31
ICD10:M67.51,31
DEPT|1031431001001|EPIC,31
ICD10:S82.145A,31
HCPCS:G8983,31
ICD10:D17.22,31
ICD10:D17.24,31
ICD9:309.82,31
LOINC:30531-8,31
MDCTN:92960,31
MDCTN:51079074520|ADS,31
MDCTN:00436093616|ADS,31
ICD9:68.23,31
ICD9:68.12,31
MDCTN:175667,31
ICD10:G43.701,31
ICD10:G44.039,31
CPT:71111,31
ICD10:I41,31
ICD10:S52.125D,31
MDCTN:38404,31
ICD10:T24.122A,31
ICD10:0DTP0ZZ,31
ICD10:T21.23XA,31
MDCTN:00168016215|ADS,31
ICD9:868.13,31
ICD10:0BBJ4ZX,31
CPT:22600,31
ICD10:Z34.80,31
CPT:95926,31
MDCTN:40841128,31
ICD9:256.2,31
MDCTN:40841117,31
ICD9:84.12,31
MDCTN:10748,31
CPT:32480,31
ICD10:S36.029A,31
ICD9:V25.8,31
ICD9:25.2,31
MDCTN:126324,31
DEPT|1062053417013|EPIC,31
ICD9:49.01,31
ICD9:154.8,31
ICD10:Q54.4,31
ICD10:B2011ZZ,31
ICD10:A87.9,31
ICD10:O69.81X0,31
ICD10:M25.812,31
ICD10:M25.841,31
ICD9:39.63,31
ICD9:40.21,31
ICD9:V15.85,31
MDCTN:106783,31
ICD10:I65.01,31
CLIN|76A|ADS,31
ICD10:0BTG4ZZ,31
DEPT|1031305001001|EPIC,31
ICD9:784.8,31
ICD10:S22.009A,31
ICD10:M26.629,31
MDCTN:1259,31
ICD10:S76.311A,31
MDCTN:179567,31
ICD10:E78.3,31
ICD10:H15.092,30
MDCTN:15330,30
MDCTN:66267095710|ADS,30
ICD9:794.6,30
MDCTN:55966094760|ADS,30
CPT:37184,30
MDCTN:68382001014|ADS,30
ICD9:404.01,30
MDCTN:50580042275|ADS,30
MDCTN:39268,30
ICD10:M15.3,30
MDCTN:40800930,30
MDCTN:60346009215|ADS,30
ICD9:370.32,30
ICD9:644.20,30
CPT:86308,30
CPT:37244,30
CPT:27822,30
MDCTN:63629279202|ADS,30
MDCTN:13548001206|ADS,30
MDCTN:00591252001|ADS,30
MDCTN:55045326703|ADS,30
MDCTN:00169004571|ADS,30
ICD9:215.2,30
ICD9:31.99,30
LOINC:13655-6,30
ICD10:M25.652,30
ICD9:752.69,30
LOINC:4090-7,30
DEPT|1060011001212|EPIC,30
ICD10:H60.22,30
MDCTN:5605,30
LOINC:18451-5,30
ICD10:0UTC0ZZ,30
MDCTN:78621,30
ICD10:Z74.2,30
MDCTN:51927265500|ADS,30
ICD10:T84.621A,30
MDCTN:79854007941|ADS,30
MDCTN:67857070505|ADS,30
ICD9:692.4,30
MDCTN:00904250091|ADS,30
MDCTN:11917005022|ADS,30
MDCTN:35126,30
ICD9:70.21,30
MDCTN:54868420900|ADS,30
ICD9:203.80,30
MDCTN:54569535500|ADS,30
ICD9:482.82,30
MDCTN:38779229808|ADS,30
MDCTN:54868453600|ADS,30
MDCTN:162773,30
MDCTN:88954,30
ICD9:590.9,30
ICD9:374.11,30
MDCTN:68387051190|ADS,30
ICD10:T85.49XA,30
MDCTN:00067512607|ADS,30
MDCTN:49348013212|ADS,30
ICD10:S52.591D,30
ICD10:M48.03,30
ICD9:757.6,30
MDCTN:55289022124|ADS,30
MDCTN:54868082400|ADS,30
ICD9:375.22,30
MDCTN:54569459200|ADS,30
LOINC:10613-8,30
MDCTN:4084338,30
MDCTN:00591505210|ADS,30
MDCTN:176003,30
MDCTN:59133022924|ADS,30
CPT:92071,30
MDCTN:60793085301|ADS,30
MDCTN:11320,30
MDCTN:64679096201|ADS,30
ICD9:754.2,30
ICD9:85.22,30
MDCTN:31604001321|ADS,30
ICD9:V85.53,30
MDCTN:54569040600|ADS,30
DEPT|1010322003001|EPIC,30
MDCTN:24385025876|ADS,30
ICD9:673.21,30
ICD10:S72.321D,30
CPT:92511,30
ICD10:O10.012,30
ICD9:512.8,30
ICD10:H10.45,30
MDCTN:00212931313|ADS,30
CPT:43830,30
MDCTN:54868424500|ADS,30
MDCTN:54868632400|ADS,30
ICD10:O44.12,30
MDCTN:31678,30
MDCTN:40849323,30
ICD9:51.98,30
MDCTN:68258600603|ADS,30
ICD9:02.12,30
MDCTN:40840878,30
ICD10:F63.9,30
MDCTN:31575,30
MDCTN:40849229,30
MDCTN:40849231,30
MDCTN:37205070868|ADS,30
MDCTN:40840300,30
ICD10:T85.86XA,30
MDCTN:57664034483|ADS,30
ICD9:380.23,30
MDCTN:54868310604|ADS,30
ICD9:355.71,30
ICD9:558.3,30
ICD10:D21.6,30
MDCTN:63629275601|ADS,30
ICD10:S92.322A,30
